formation,holding,quantile,residualize,spread_mult,tier,n_periods,avg_names,gross_sharpe,net_sharpe,gross_mean_bps,net_mean_bps,gross_ann_return,net_ann_return,avg_turnover,avg_cost_bps,mean_ic,net_max_drawdown,hit_rate
3,24,0.2,none,0.5,T1_liquid,1973,43.334009123162694,-0.9401109635581003,-2.1161966116074002,-13.107239856068428,-29.508991992490724,-0.4784142547464976,-1.0770782077259113,1.5223675266945749,16.401752136422292,-0.005939893953559503,-0.9989849475712207,0.45717181956411557
3,24,0.2,none,0.5,T2_mid,1973,43.19006588950836,1.0397791682376523,-0.5136828259936351,14.418141381165485,-7.123950889118145,0.5262621604125403,-0.2600242074528123,1.563794912244161,21.542092270283632,-0.03375958690451426,-0.8981840619258652,0.49873289406994425
3,24,0.2,none,0.5,T3_illiquid,1973,43.099847947288396,2.630157359209464,0.136707583840527,33.40161447205604,1.7364785229410071,1.2191589282300455,0.06338146608734677,1.5925018290905326,31.665135949115033,-0.04990437876419322,-0.7768945715274204,0.4845413076533198
3,24,0.3,demean,0.5,T1_liquid,1973,65.33198175367461,-0.7987292162768694,-2.183436442555386,-8.559576109409962,-23.40640468183236,-0.3124245279934636,-0.8543337708868811,1.3775263004993383,14.846828572422401,-0.005939893953559503,-0.9948385501561223,0.45717181956411557
3,24,0.3,demean,0.5,T2_mid,1973,65.06943740496706,0.8074032725202587,-0.9816735382643216,8.773242547303774,-10.668982275616536,0.3202233529765877,-0.38941785306000354,1.4093049970199523,19.44222482292031,-0.03375958690451426,-0.9319198403659705,0.4906234161175874
3,24,0.3,demean,0.5,T3_illiquid,1973,64.8362899138368,2.2584991101966523,-0.497210107509064,23.179879741951677,-5.105318078271946,0.8460656105812362,-0.18634410985692604,1.4218522441182981,28.285197820223615,-0.04990437876419322,-0.7946512927050366,0.46021287379624937
3,24,0.3,none,0.5,T1_liquid,1973,65.33198175367461,-0.7987292162768694,-2.183436442555386,-8.559576109409962,-23.40640468183236,-0.3124245279934636,-0.8543337708868811,1.3775263004993383,14.846828572422401,-0.005939893953559503,-0.9948385501561223,0.45717181956411557
3,24,0.3,none,0.5,T2_mid,1973,65.06943740496706,0.8074032725202587,-0.9816735382643216,8.773242547303774,-10.668982275616536,0.3202233529765877,-0.38941785306000354,1.4093049970199523,19.44222482292031,-0.03375958690451426,-0.9319198403659705,0.4906234161175874
3,24,0.3,none,0.5,T3_illiquid,1973,64.8362899138368,2.2584991101966523,-0.497210107509064,23.179879741951677,-5.105318078271946,0.8460656105812362,-0.18634410985692604,1.4218522441182981,28.285197820223615,-0.04990437876419322,-0.7946512927050366,0.46021287379624937
6,3,0.1,demean,0.5,T1_liquid,1973,21.14749113025849,1.164836937215644,-1.034258027679289,9.534246538771422,-8.470938967421429,0.3479999986651569,-0.30918927231088217,1.6723484939906634,18.005185506192852,-0.022549751412214766,-0.8521548685975547,0.4637607704004055
6,3,0.1,demean,0.5,T2_mid,1973,21.09477952356817,2.4738793610486636,-0.46037460425026466,20.006231553908094,-3.7227982622590106,0.7302274517176455,-0.13588213657245388,1.7268817289597826,23.729029816167106,-0.05426013787899001,-0.7215243798306041,0.4972123669538773
6,3,0.1,demean,0.5,T3_illiquid,1973,21.056259503294477,3.1509479683515362,-1.8794493439047089,22.04588517086653,-13.154126639948949,0.8046748087366283,-0.4801256223581366,1.7738658368156595,35.200011810815475,-0.07567829737495746,-0.942487956369567,0.4668018246325393
6,3,0.1,none,0.5,T1_liquid,1973,21.14749113025849,1.164836937215644,-1.034258027679289,9.534246538771422,-8.470938967421429,0.3479999986651569,-0.30918927231088217,1.6723484939906634,18.005185506192852,-0.022549751412214766,-0.8521548685975547,0.4637607704004055
6,3,0.1,none,0.5,T2_mid,1973,21.09477952356817,2.4738793610486636,-0.46037460425026466,20.006231553908094,-3.7227982622590106,0.7302274517176455,-0.13588213657245388,1.7268817289597826,23.729029816167106,-0.05426013787899001,-0.7215243798306041,0.4972123669538773
6,3,0.1,none,0.5,T3_illiquid,1973,21.056259503294477,3.1509479683515362,-1.8794493439047089,22.04588517086653,-13.154126639948949,0.8046748087366283,-0.4801256223581366,1.7738658368156595,35.200011810815475,-0.07567829737495746,-0.942487956369567,0.4668018246325393
6,3,0.2,demean,0.5,T1_liquid,1973,43.334009123162694,1.1407925703946358,-2.0956180180100437,5.84554266657903,-10.74836671031102,0.21336230733013462,-0.39231538492635226,1.5403856566356513,16.593909376890053,-0.022549751412214766,-0.8904554222475999,0.44652812975164724
